CEG,nome_parque,status_operacao,uf,qtd_aerogeradores,potencia_parque_mw,ano_inicio_operacao,longitude_parque,latitude_parque,altura_torre_m,diametro_rotor_m,potencia_turbina_mw,denominacao_aerogerador,status_operacao_turbina,longitude_turbina,latitude_turbina
EOLCVBA047158-5-01,LDA 21,DRO,BA,6,0.0,2017.0,-42.54394403699996,-14.655062120999958,120.0,150.0,4.2,LDA-21-03,Não,-42.54539795499994,-14.66115750399996
EOLCVBA047158-5-01,LDA 21,DRO,BA,6,0.0,2017.0,-42.54394403699996,-14.655062120999958,120.0,150.0,4.2,LDA-21-04,Não,-42.54623631199996,-14.663370706999956
EOLCVBA047158-5-01,LDA 21,DRO,BA,6,0.0,2017.0,-42.54394403699996,-14.655062120999958,120.0,150.0,4.2,LDA-21-05,Não,-42.54741164099994,-14.669490249999969
EOLCVBA047158-5-01,LDA 21,DRO,BA,6,0.0,2017.0,-42.54394403699996,-14.655062120999958,120.0,150.0,4.2,LDA-21-06,Não,-42.54818729699997,-14.671504036999975
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22-01,Não,-42.548187678999966,-14.674801531999949
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22-02,Não,-42.54944779099998,-14.676648782999962
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22- 03,Não,-42.55069087199996,-14.678360336999958
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22- 04,Não,-42.55169089499998,-14.680231939999942
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22-05,Não,-42.552989889999935,-14.681926007999948
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22- 06,Não,-42.55451402699998,-14.683405621999952
EOLCVBA047159-3-01,LDA 22,DRO,BA,7,0.0,2017.0,-42.548187678999966,-14.674801531999949,120.0,150.0,4.2,LDA-22- 07,Não,-42.556130579999945,-14.684922338999968
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-01,Não,-42.50272234699997,-11.768181013999936
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-02,Não,-42.500387322999984,-11.769832123999947
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-03,Não,-42.49813414699997,-11.77155621299994
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-04,Não,-42.497381761999975,-11.773627784999974
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-05,Não,-42.49710627699994,-11.775694509999935
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-06,Não,-42.496830701999954,-11.777770266999935
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-07,Não,-42.49626151899997,-11.781885477999936
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-08,Não,-42.49653686299996,-11.77983682799993
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-09,Não,-42.496004426999946,-11.78394332399995
EOLCVBA047174-7-01,Ventos de Santa Inês 13,DRO,BA,10,0.0,2017.0,-42.50272234699997,-11.768181013999936,120.0,150.0,4.2,VSI-13-10,Não,-42.495765749999975,-11.785992294999971
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-01,Não,-42.63969557099995,-11.85302594799998
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-02,Não,-42.63997055899995,-11.855187942999976
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-03,Não,-42.63997111699996,-11.857257284999946
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-04,Não,-42.63121261199996,-11.85905461799996
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-05,Não,-42.63066221399998,-11.861173551999968
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-06,Não,-42.63024987799997,-11.863239420999946
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-07,Não,-42.64020048899994,-11.864723270999946
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-08,Não,-42.63933021799994,-11.866704014999982
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-09,Não,-42.63850463499995,-11.86882067299996
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-10,Não,-42.63832168199997,-11.870888477999928
EOLCVBA047175-5-01,Ventos de Santa Inês 14,DRO,BA,11,0.0,2017.0,-42.63969557099995,-11.85302594799998,120.0,150.0,4.2,VSI-14-11,Não,-42.638395052999954,-11.873021678999976
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-01,Não,-42.60979944999997,-11.871769195999946
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-02,Não,-42.611240374999966,-11.873814529999947
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-03,Não,-42.610488421999946,-11.875877466999953
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-04,Não,-42.61066303399997,-11.877948238999975
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-05,Não,-42.61103053899996,-11.879993532999949
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-06,Não,-42.61137052299995,-11.882038594999926
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-07,Não,-42.61175606599994,-11.88412018799994
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-08,Não,-42.61199505899998,-11.886173432999954
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-09,Não,-42.61234422299998,-11.88821857299996
EOLCVBA047176-3-01,Ventos de Santa Inês 15,DRO,BA,10,0.0,2017.0,-42.60979944999997,-11.871769195999946,120.0,150.0,4.2,VSI-15-10,Não,-42.61271181799998,-11.89025483399996
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-01,Não,-42.61301503599998,-11.892308622999964
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-02,Não,-42.61329065299998,-11.894371213999932
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-03,Não,-42.61364900099994,-11.896416433999946
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-04,Não,-42.61403526999993,-11.898416708999946
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-05,Não,-42.61939088799994,-11.87658516299996
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-06,Não,-42.62142454699995,-11.878002917999936
EOLCVBA047177-1-01,Ventos de Santa Inês 16,DRO,BA,7,0.0,2017.0,-42.61301503599998,-11.892308622999964,120.0,150.0,4.2,VSI-16-07,Não,-42.622756600999935,-11.879920789999971
EOLCVBA055447-2-01,Serra do Gentio do Ouro VIII,DRO,BA,4,0.0,2017.0,-42.60678899499993,-11.441916996999964,115.0,170.0,6.2,SGE-08-01,Não,-42.60678899499993,-11.441916996999964
EOLCVBA055447-2-01,Serra do Gentio do Ouro VIII,DRO,BA,4,0.0,2017.0,-42.60678899499993,-11.441916996999964,115.0,170.0,6.2,SGE-08-02,Não,-42.623026996999954,-11.439792996999929
EOLCVBA055447-2-01,Serra do Gentio do Ouro VIII,DRO,BA,4,0.0,2017.0,-42.60678899499993,-11.441916996999964,115.0,170.0,6.2,SGE-08-03,Não,-42.60531099699995,-11.438730999999962
EOLCVBA055447-2-01,Serra do Gentio do Ouro VIII,DRO,BA,4,0.0,2017.0,-42.60678899499993,-11.441916996999964,115.0,170.0,6.2,SGE-08-04,Não,-42.62243599999994,-11.436316997999938
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-01,Não,-35.750253010999984,-5.371772674999932
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-02,Não,-35.748572958999944,-5.369069377999949
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-03,Não,-35.74678506299995,-5.366438843999958
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-04,Não,-35.74495234899996,-5.363862714999925
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-05,Não,-35.74354168999997,-5.360905155999944
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-06,Não,-35.74230149699997,-5.3577570609999725
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-07,Não,-35.74100751399993,-5.354672450999942
EOLCVRN047141-0-01,Asas de Zabelê II,DRO,RN,8,0.0,2017.0,-35.750253010999984,-5.371772674999932,135.0,170.0,6.2,ZB II-08,Não,-35.73967764899993,-5.351624136999931
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-01,Não,-35.72211018799993,-5.326002869999968
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-02,Não,-35.72053799499997,-5.323154305999935
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-03,Não,-35.71896585999997,-5.320314767999946
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-04,Não,-35.71666589899996,-5.318020614999966
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-05,Não,-35.71502219699994,-5.3152988399999685
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-06,Não,-35.71376457799994,-5.312213893999967
EOLCVRN044957-1-01,Asas de Zabelê VI,DRO,RN,7,0.0,2017.0,-35.72211018799993,-5.326002869999968,115.0,170.0,6.2,ZB VI-07,Não,-35.71114261899993,-5.3104904109999325
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-01,Não,-35.77120213499995,-5.367006248999928
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-02,Não,-35.77272914499997,-5.3697462749999545
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-03,Não,-35.774602442999935,-5.373297956999977
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-04,Não,-35.776291035999975,-5.375874573999965
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-05,Não,-35.777970753999966,-5.378478326999925
EOLCVRN047144-5-01,Asas de Zabelê VII,DRO,RN,6,0.0,2017.0,-35.77120213499995,-5.367006248999928,135.0,170.0,6.2,ZB VII-06,Não,-35.77960545199994,-5.381091309999931
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-01,Não,-35.71255521699993,-5.350913509999941
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-02,Não,-35.709306297999944,-5.346084313999938
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-03,Não,-35.70696216399995,-5.344025300999931
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-04,Não,-35.70501302499997,-5.341575957999964
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-05,Não,-35.70302795899994,-5.339153868999972
EOLCVRN047142-9-01,Asas de Zabelê III,DRO,RN,6,0.0,2017.0,-35.71255521699993,-5.350913509999941,135.0,170.0,6.2,ZB III-06,Não,-35.70066603899994,-5.337140068999929
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-01,Não,-35.69851959699997,-5.334917463999943
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-02,Não,-35.696920628999976,-5.332123134999961
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-03,Não,-35.695061531999954,-5.3296281429999794
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-04,Não,-35.69321119199998,-5.327069841999958
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-05,Não,-35.69130689599996,-5.324538873999927
EOLCVRN047143-7-01,Asas de Zabelê IV,DRO,RN,6,0.0,2017.0,-35.69851959699997,-5.334917463999943,135.0,170.0,6.2,ZB IV-06,Não,-35.689285849999976,-5.322107805999963
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-01,Não,-35.68867339999997,-5.361519416999954
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-02,Não,-35.687027317999934,-5.358282484999961
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-03,Não,-35.682503605999955,-5.354696689999969
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-04,Não,-35.68070714999993,-5.352111018999949
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-05,Não,-35.67908138299998,-5.34937999999994
EOLCVRN047140-2-01,Asas de Zabelê I,DRO,RN,6,0.0,2017.0,-35.68867339999997,-5.361519416999954,135.0,170.0,6.2,ZB I-06,Não,-35.67951345899996,-5.3450766229999545
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-01,Não,-35.68717505999996,-5.3197674809999285
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-02,Não,-35.68592740799994,-5.316881176999971
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-03,Não,-35.68224868999994,-5.314710307999974
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-04,Não,-35.68091919799997,-5.311652634999973
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-05,Não,-35.67836911799998,-5.305690413999969
EOLCVRN044956-3-01,Asas de Zabelê V,DRO,RN,6,0.0,2017.0,-35.68717505999996,-5.3197674809999285,135.0,170.0,6.2,ZB V-06,Não,-35.67700303799995,-5.3024973199999295
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-07,Não,-41.67063533899994,-10.54308520799998
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-06,Não,-41.66933509099994,-10.54053926599994
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-05,Não,-41.66812640099994,-10.538019645999952
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-04,Não,-41.66666772899998,-10.535095544999932
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-03,Não,-41.66551045099993,-10.532177927999951
EOLCVBA047088-0-01,Castanheira 08,Construção não iniciada,BA,7,0.0,2017.0,-41.66298669399998,-10.526425738999931,125.0,150.0,4.2,CA08-02,Não,-41.664253937999945,-10.529396661999954
