CEG_norm,nome_parque,longitude_parque,latitude_parque,uf,qtd_aerogeradores,potencia_turbina_mw,capacidade_mw,lat_era5,lon_era5,cell_key
EOLCVPE072595-1-01,Ventos de São Brás 01,-37.634167859999934,-8.901695939999968,PE,4,26.4,26.4,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072596-0-01,Ventos de São Brás 02,-37.62866952999997,-8.891122939999946,PE,4,26.4,26.4,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072597-8-01,Ventos de São Brás 03,-37.61866109999994,-8.880677919999926,PE,4,26.4,26.4,-9.0,-37.5,latm9p00_lonm37p50
EOLCVPE072598-6-01,Ventos de São Brás 04,-37.66208027999994,-8.890159249999954,PE,4,26.4,26.4,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072599-4-01,Ventos de São Brás 05,-37.64949901999995,-8.889254819999962,PE,5,33.0,33.0,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE072800-4-01,Ventos de São Bosco 01,-37.48182986999996,-8.892127049999942,PE,10,66.0,66.0,-9.0,-37.5,latm9p00_lonm37p50
EOLCVPE072801-2-01,Ventos de São Bosco 02,-37.44929567999998,-8.866693639999937,PE,10,66.0,66.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE073522-1-01,Buíque IX,-37.21323189599997,-8.624073146999933,PE,4,18.0,18.0,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073523-0-01,Buíque I,-37.28802744899997,-8.666176193999945,PE,8,36.0,36.0,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073524-8-01,Buíque II,-37.274454108999976,-8.673917772999971,PE,6,27.0,27.0,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073525-6-01,Buíque III,-37.25688159799995,-8.664091481999947,PE,4,18.0,18.0,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073526-4-01,Buíque IV,-37.25796772199993,-8.64919647499994,PE,7,31.5,31.5,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073527-2-01,Buíque V,-37.244438300999946,-8.633773688999952,PE,7,31.5,31.5,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073528-0-01,Buíque VI,-37.233775725999976,-8.644809145999943,PE,4,18.0,18.0,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073529-9-01,Buíque VII,-37.21933418199996,-8.643991853999978,PE,7,31.5,31.5,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073530-2-01,Buíque VIII,-37.21703401599996,-8.64240800899995,PE,7,31.5,31.5,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE073531-0-01,Buíque X,-37.20332129299993,-8.59891098099996,PE,5,22.5,22.5,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073532-9-01,Buíque XI,-37.17649747599995,-8.596832004999953,PE,6,27.0,27.0,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073533-7-01,Buíque XII,-37.18299522899997,-8.611472832999937,PE,5,22.5,22.5,-8.5,-37.25,latm8p50_lonm37p25
EOLCVPE073652-0-01,Belamadre 01,-36.44145799999996,-8.173852999999951,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073653-8-01,Belamadre 02,-36.368158999999935,-8.189131999999972,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073654-6-01,Belamadre 03,-36.43875799999995,-8.21736599999997,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073655-4-01,Belamadre 04,-36.554240999999934,-8.271992999999952,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073656-2-01,Belamadre 05,-36.536734999999965,-8.23470599999996,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073657-0-01,Belamadre 06,-36.513713999999936,-8.260337999999933,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073658-9-01,Belamadre 07,-36.48337799999996,-8.268913999999938,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073659-7-01,Belamadre 08,-36.46958499999994,-8.249433999999951,PE,0,0.0,0.0,-8.25,-36.5,latm8p25_lonm36p50
EOLCVPE073696-1-01,Serra de São Bento 1,-36.19529679999994,-8.287117459999934,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073697-0-01,Serra de São Bento 2,-36.17462607999994,-8.275587659999928,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073698-8-01,Serra de São Bento 3,-36.168093649999946,-8.274601769999947,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073699-6-01,Serra de São Bento 4,-36.13709874999995,-8.237312029999941,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073700-3-01,Serra de São Bento 5,-36.13219945999998,-8.214916599999981,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073701-1-01,Serra de São Bento 6,-36.12097561999997,-8.209515119999935,PE,0,0.0,0.0,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073702-0-01,Serra de São Bento 7,-36.10536289999993,-8.195399919999943,PE,0,0.0,0.0,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073703-8-01,Serra de São Bento 8,-36.10059295999997,-8.179167159999963,PE,0,0.0,0.0,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073704-6-01,Serra de São Bento 9,-36.08430593999998,-8.164513929999941,PE,0,0.0,0.0,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073705-4-01,Serra de São Bento 10,-36.13403997999996,-8.201061709999976,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073706-2-01,Serra de São Bento 11,-36.11888552999994,-8.183688809999978,PE,0,0.0,0.0,-8.25,-36.0,latm8p25_lonm36p00
EOLCVPE073707-0-01,Serra de São Bento 12,-36.13219945999998,-8.214916599999981,PE,0,0.0,0.0,-8.25,-36.25,latm8p25_lonm36p25
EOLCVPE073708-9-01,Serra de São Bento 13,-36.07681219999995,-8.121430349999969,PE,0,0.0,0.0,-8.0,-36.0,latm8p00_lonm36p00
EOLCVPE073709-7-01,Serra de São Bento 14,-36.06234378999994,-8.108895279999956,PE,0,0.0,0.0,-8.0,-36.0,latm8p00_lonm36p00
EOLCVPE074482-4,Paulistana 1,-41.09527587899999,-8.58898925799997,PE,0,0.0,0.0,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPE074483-2,Paulistana 2,-41.12811279299996,-8.576721190999933,PE,0,0.0,0.0,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPE074484-0,Paulistana 3,-41.090515136999954,-8.544677733999947,PE,0,0.0,0.0,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPE074485-9,Paulistana 4,-41.12011718799994,-8.548583983999947,PE,0,0.0,0.0,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPE075222-3-01,Manari 05,-37.46960449199997,-8.797424315999933,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075223-1-01,Manari 01,-37.39410400399999,-8.779785155999946,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075224-0-01,Manari 02,-37.49279785199997,-8.848815917999957,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075225-8-01,Manari 03,-37.43749999999994,-8.768005370999958,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075226-6-01,Manari 04,-37.41870117199994,-8.785522460999971,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075260-6-01,Ventos De São Brás 06,-37.63928222699997,-8.883789062999938,PE,0,0.0,0.0,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE075261-4-01,Ventos De São Brás 07,-37.60430908199993,-8.860107421999942,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075262-2-01,Ventos De São Brás 08,-37.64569091799996,-8.90539550799997,PE,0,0.0,0.0,-9.0,-37.75,latm9p00_lonm37p75
EOLCVPE075263-0-01,Ventos De São Bosco 03,-37.44171142599998,-8.794006347999925,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075264-9-01,Ventos De São Bosco 04,-37.43341064499998,-8.78662109399994,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075265-7-01,Ventos De São Bosco 05,-37.42492675799997,-8.779296874999943,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075266-5-01,Ventos De São Bosco 06,-37.418090819999975,-8.770019530999946,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075267-3-01,Ventos De São Bosco 07,-37.40930175799997,-8.792602538999972,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075268-1-01,Ventos De São Bosco 08,-37.40130615199996,-8.781188964999956,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075269-0-01,Ventos De São Bosco 09,-37.38909912099996,-8.791381835999971,PE,0,0.0,0.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE075309-2-01,Toada 2,-40.60045899999994,-7.41838802999996,PE,0,0.0,0.0,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075310-6-01,Toada 3,-40.63141499999995,-7.44767730999996,PE,0,0.0,0.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075311-4-01,Toada 4,-40.64673399999998,-7.466729139999927,PE,0,0.0,0.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075312-2-01,Toada 5,-40.62695499999995,-7.473101939999935,PE,0,0.0,0.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE075313-0-01,Toada 6,-40.59663599999993,-7.480610579999961,PE,0,0.0,0.0,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075314-9-01,Toada 7,-40.59078999999997,-7.452951759999962,PE,0,0.0,0.0,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPE075315-7-01,Toada 8,-40.58860099999998,-7.437453199999936,PE,0,0.0,0.0,-7.5,-40.5,latm7p50_lonm40p50
EOLCVPI028731-8-01,Pedra do Sal,-41.707085534999976,-2.8262469409999653,PI,20,18.0,18.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI030639-8-01,Porto do Delta,-41.69759555299999,-2.842781848999948,PI,14,30.800000000000004,30.800000000000004,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI030827-7-01,Porto das Barcas,-41.741757922999966,-2.8206509929999584,PI,10,20.0,20.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI030830-7-01,Porto Salgado,-41.72699663999998,-2.839822154999979,PI,10,20.0,20.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI030838-2-01,Delta do Parnaíba,-41.70736160799999,-2.837140057999932,PI,15,30.0,30.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI031270-3-01,Ventos de Santa Edwiges,-40.55498054399993,-7.306960917999959,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031271-1-01,Ventos de Santo Adriano,-40.57947837599994,-7.330579479999926,PI,11,29.70000055,10.8,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031272-0-01,Ventos de Santo Albano,-40.60046442199996,-7.352916454999956,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031273-8-01,Ventos de Santa Fátima,-40.55418635299998,-7.300020162999942,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031274-6-01,Ventos de Santa Bárbara,-40.53635415799994,-7.303398216999938,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031275-4-01,Ventos de Santa Angelina,-40.53001362799995,-7.304707744999973,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031276-2-01,Ventos de Santa Regina,-40.58999031099995,-7.330108872999972,PI,11,29.70000055,29.7,-7.25,-40.5,latm7p25_lonm40p50
EOLCVPI031361-0-01,Ventos de Santa Joana II,-40.70317551599993,-7.569681935999938,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031362-9-01,Ventos de Santo Onofre II,-40.730360866999945,-7.594595111999979,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031364-5-01,Ventos de Santo Onofre I,-40.72552397399994,-7.553312326999958,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031366-1-01,Ventos de Santa Joana VIII,-40.73249200599997,-7.597686091999947,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031367-0-01,Ventos de Santa Joana VI,-40.74420422299994,-7.5265897789999485,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031368-8-01,Ventos de Santa Joana XIV,-40.73443836499996,-7.51089593599994,PI,15,30.0,30.0,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031388-2-01,Ventos de Santa Joana XI,-40.799781725999935,-7.482959223999956,PI,16,29.6,29.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031392-0-01,Ventos de Santa Joana XVI,-40.72366987199996,-7.458821455999953,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031393-9-01,Ventos de Santa Joana X,-40.70826930599998,-7.43867580899996,PI,16,29.6,29.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031394-7-01,Ventos de Santa Joana XIII,-40.71088116399994,-7.410352466999939,PI,16,29.6,29.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031414-5-01,Ventos de Santa Joana XII,-40.75404391699993,-7.485980653999945,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031416-1-01,Ventos de Santa Joana XV,-40.76739152999994,-7.477780830999961,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031417-0-01,Ventos de Santa Joana IX,-40.74413273999994,-7.451661538999929,PI,16,29.6,29.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031520-6-01,Ventos de Santa Joana IV,-40.68637239199995,-7.451333883999951,PI,16,27.2,27.2,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031538-9-01,Ventos de Santa Joana V,-40.67417409099994,-7.370887925999966,PI,17,28.9,28.9,-7.25,-40.75,latm7p25_lonm40p75
EOLCVPI031580-0-01,Ventos de Santa Joana III,-40.74645096699993,-7.43772817699994,PI,16,29.6,29.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031581-8-01,Ventos de Santa Joana I,-40.67152867899995,-7.423658247999981,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031597-4-01,Ventos de Santa Joana VII,-40.66857176199994,-7.413017811999964,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031603-2-01,Ventos de Santo Augusto IV,-40.69776190899995,-7.385817682999971,PI,17,28.9,28.9,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031661-0-01,Ventos de Santo Augusto V,-40.695116121999945,-7.409291610999958,PI,16,29.6,29.599999999999998,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031662-8-01,Ventos de Santo Augusto III,-40.70717537799993,-7.372345504999942,PI,16,29.6,29.6,-7.25,-40.75,latm7p25_lonm40p75
EOLCVPI031666-0-01,Testa Branca I,-41.78222169099996,-2.816603372999964,PI,10,23.0,23.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI031749-7-01,Ventos de Santo Augusto VII,-40.67930223899998,-7.725210196999967,PI,8,18.4,18.4,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI031766-7-01,Ventos de Santo Augusto VI,-40.67615504699995,-7.713969125999938,PI,13,29.9,29.9,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI031767-5-01,Ventos de Santo Augusto VIII,-40.67772375399994,-7.77070452099997,PI,8,18.4,18.4,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI032366-7-01,Ventos de Santo Onofre IV,-40.72435221899997,-7.740924853999957,PI,12,27.599999999999998,27.599999999999998,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI032367-5-01,Ventos de São Virgilio 01,-40.68834448899997,-7.68814602599997,PI,13,29.9,29.9,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI032368-3-01,Ventos de São Virgílio 03,-40.657394427999975,-7.783500576999927,PI,9,19.8,19.8,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI032863-4-01,Aura Queimada Nova 01,-41.64461214199997,-8.71766785699998,PI,7,32.199999999999996,32.2,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI033005-1-01,Ventos de Santa Ângela 01,-41.558435601999975,-8.519787416999975,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033006-0-01,Ventos de Santa Ângela 02,-41.575102054999945,-8.544166205999943,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033007-8-01,Ventos de Santa Ângela 03,-41.57782473899994,-8.57641740799994,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033008-6-01,Ventos de Santa Ângela 04,-41.59075084899996,-8.60017785599996,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033009-4-01,Ventos de Santa Angela 05,-41.44506054899995,-8.462506914999949,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033010-8-01,Ventos de Santa Angela 06,-41.45164661099994,-8.48910781199993,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033011-6-01,Ventos de Santa Angela 07,-41.48050816199998,-8.53062261499997,PI,8,25.2,25.2,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033012-4-01,Ventos de Santa Angela 08,-41.49835305299996,-8.560800191999931,PI,10,31.5,31.5,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033013-2-01,Ventos de Santa Angela 09,-41.47952853299995,-8.595226441999955,PI,14,44.1,44.1,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033014-0-01,Ventos de Santa Angela 10,-41.49710929799994,-8.632896564999953,PI,13,40.949999999999996,40.95,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033015-9-01,Ventos de Santa Angela 11,-41.50975809499994,-8.667072914999949,PI,14,44.1,44.1,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033016-7-01,Ventos de Santa Ângela 12,-41.43029546499997,-8.761648342999933,PI,10,30.0,30.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033017-5-01,Ventos de Santa Ângela 13,-41.40872371299997,-8.766440798999952,PI,9,28.349999999999998,28.35,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033018-3-01,Ventos de Santa Angela 14,-41.51810083899994,-8.708777269999928,PI,14,42.602000000000004,42.6,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033019-1-01,Ventos de Santa Angela 15,-41.47407390499996,-8.722025659999929,PI,14,43.498000000000005,44.1,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033020-5-01,Ventos de Santa Ângela 16,-41.55898802499996,-8.732586616999981,PI,10,31.5,31.5,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033021-3-01,Ventos de Santa Angela 17,-41.42087958099995,-8.715924988999973,PI,15,47.25,47.25,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033022-1-01,Ventos de Santa Angela 18,-41.399901770999975,-8.738869463999947,PI,10,31.5,31.5,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033023-0-01,Ventos de Santa Angela 19,-41.47157169399998,-8.746180160999927,PI,10,30.0,30.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033024-8-01,Ventos de Santa Angela 20,-41.451975335999975,-8.781769801999928,PI,10,30.0,30.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033025-6-01,Ventos de Santa Angela 21,-41.465112200999954,-8.806563431999962,PI,9,27.0,27.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033136-8-01,Ventos de São Vicente 10,-40.637838003999946,-8.006500796999944,PI,14,29.400000000000002,29.4,-8.0,-40.75,latm8p00_lonm40p75
EOLCVPI033138-4-01,Ventos de São Vicente 14,-40.58342410999995,-7.989533450999943,PI,14,29.400000000000002,29.4,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPI033139-2-01,Ventos de São Vicente 13,-40.61146998699997,-8.003105772999959,PI,14,29.400000000000002,29.4,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPI033140-6-01,Ventos de São Vicente 12,-40.61775580799997,-8.021373266999944,PI,14,29.400000000000002,29.4,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPI033141-4-01,Ventos de São Vicente 11,-40.63490706399995,-7.99566245699998,PI,14,29.400000000000002,29.4,-8.0,-40.75,latm8p00_lonm40p75
EOLCVPI033143-0-01,Ventos de São Vicente 09,-40.65852423899997,-8.017323088999945,PI,14,29.400000000000002,29.4,-8.0,-40.75,latm8p00_lonm40p75
EOLCVPI033144-9-01,Ventos de São Vicente 08,-40.63165257099996,-8.012104645999955,PI,14,29.400000000000002,29.4,-8.0,-40.75,latm8p00_lonm40p75
EOLCVPI033479-0-01,Testa Branca III,-41.791985900999975,-2.799800533999928,PI,10,24.0,24.0,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI033618-1-01,Aura Lagoa do Barro 7,-41.63449149699994,-8.675603106999972,PI,9,27.0,33.0,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI033619-0-01,Aura Lagoa do Barro 3,-41.55139091999996,-8.613661527999966,PI,9,27.0,33.0,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033620-3-01,Aura Lagoa do Barro 4,-41.54198501899998,-8.593391291999978,PI,9,27.0,33.0,-8.5,-41.5,latm8p50_lonm41p50
EOLCVPI033621-1-01,Aura Lagoa do Barro 1,-41.63572154999997,-8.698293158999945,PI,9,27.0,27.0,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI033622-0-01,Aura Lagoa do Barro 2,-41.565363626999954,-8.653790088999926,PI,9,27.0,27.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033623-8-01,Aura Lagoa do Barro 5,-41.62373545499997,-8.684135070999957,PI,8,24.0,24.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033624-6-01,Aura Lagoa do Barro 6,-41.560773498999936,-8.632982423999977,PI,9,27.0,27.0,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI033625-4-01,Aura Queimada Nova 3,-41.63080212399996,-8.667414765999979,PI,3,9.0,9.0,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI033667-0-01,Ventos de São Virgílio 02,-40.72803974899995,-7.791699665999943,PI,13,29.9,29.9,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038103-9-01,Ventos de São Roque 01,-41.65753217199995,-8.764600332999976,PI,9,49.5,49.5,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI038104-7-01,Ventos de São Roque 02,-41.65038426299998,-8.80558762499993,PI,9,49.5,49.5,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI038105-5-01,Ventos de São Roque 03,-41.62250492199996,-8.882247264999933,PI,8,45.6,45.6,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038106-3-01,Ventos de São Roque 04,-41.59079920299996,-8.829935700999954,PI,9,49.5,49.5,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI038107-1-01,Ventos de São Roque 05,-41.58322701699996,-8.890349534999928,PI,8,45.6,45.6,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038108-0-01,Ventos de São Roque 06,-41.57176310099993,-8.943943143999945,PI,8,45.6,45.6,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038109-8-01,Ventos de São Roque 07,-41.54512597699994,-8.94530296299996,PI,8,45.6,45.6,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038110-1-01,Ventos de São Roque 16,-41.59113431299994,-8.899756785999955,PI,9,49.5,49.5,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038111-0-01,Ventos de São Roque 17,-41.55546221199995,-8.897491291999927,PI,9,49.5,49.5,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038112-8-01,Ventos de São Roque 18,-41.55755447699994,-8.915536083999939,PI,9,49.5,49.5,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038113-6-01,Ventos de São Roque 19,-41.63940941699997,-8.943636453999943,PI,8,45.6,45.6,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI038116-0-01,Ventos de São Roque 22,-41.676441361999935,-8.963018644999977,PI,8,45.6,45.6,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI038120-9-01,Ventos de São Roque 26,-41.69953164699996,-8.964739748999932,PI,8,45.6,45.6,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI038123-3-01,Ventos de São Roque 29,-41.73056018999995,-8.970226723999929,PI,6,34.2,34.2,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI038126-8-01,Ventos de São Zacarias 01,-40.71532030999998,-7.720134550999944,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038127-6-01,Ventos de São Zacarias 02,-40.699328788999935,-7.6992485309999665,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038128-4-01,Ventos de São Zacarias 03,-40.66889480899994,-7.658326631999955,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038129-2-01,Ventos de São Zacarias 04,-40.64783191699996,-7.658443876999968,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038130-6-01,Ventos de São Zacarias 05,-40.66542984899996,-7.643601591999925,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038131-4-01,Ventos de São Zacarias 06,-40.64519945599994,-7.633723836999934,PI,8,45.6,45.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI038132-2-01,Ventos de São Zacarias 07,-40.65996851299997,-7.616360922999945,PI,8,45.6,45.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI038133-0-01,Ventos de São Zacarias 08,-40.66974475099994,-7.594703946999971,PI,8,45.6,45.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI040567-1-01,Aura Queimada Nova 02,-41.60169381699996,-8.635038376999944,PI,11,50.599999999999994,50.6,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI040626-0-01,Ventos de São Roque 08,-41.60447031299998,-8.93520297899994,PI,9,49.5,49.5,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI040629-5-01,Ventos de São Roque 11,-41.626931282999976,-8.826359065999952,PI,9,49.5,49.5,-8.75,-41.75,latm8p75_lonm41p75
EOLCVPI040631-7-01,Ventos de São Roque 13,-41.669894572999965,-8.952477918999932,PI,8,45.6,45.6,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI044358-1-01,Oitis 10,-41.77281903599993,-9.05061429699998,PI,9,49.5,49.5,-9.0,-41.75,latm9p00_lonm41p75
